FagNivaa;EnhetNivaa;Vurderingsfagkode;Nasjonaltkode;Fylkekode;Organisasjonsnummer;Vurderingsfagnavn;Nasjonalt;Fylke;EnhetNavn;2024-25.Standpunkt.Alle eierformer.Alle kjønn.Snittkarakter;2024-25.Standpunkt.Alle eierformer.Alle kjønn.Antall elever
2;3;FSP6239;I;40;974568012;Tysk I;Hele landet;Telemark;Notodden videregående skole;*;*
2;3;FSP6239;I;40;974568020;Tysk I;Hele landet;Telemark;Porsgrunn videregående skole;4,3;33
2;3;FSP6239;I;40;974568039;Tysk I;Hele landet;Telemark;Skien videregående skole;4,1;22
2;2;FSP6239;I;55;55;Tysk I;Hele landet;Troms - Romsa - Tromssa ;Alle skoler;4,1;113
2;3;FSP6239;I;55;974546892;Tysk I;Hele landet;Troms - Romsa - Tromssa ;Breivang videregående skole;5;7
2;3;FSP6239;I;55;974546671;Tysk I;Hele landet;Troms - Romsa - Tromssa ;Heggen videregående skole;3,7;30
2;3;FSP6239;I;55;974546744;Tysk I;Hele landet;Troms - Romsa - Tromssa ;Kongsbakken videregående skole;4,1;21
2;3;FSP6239;I;55;974546906;Tysk I;Hele landet;Troms - Romsa - Tromssa ;Kvaløya videregående skole;*;*
2;3;FSP6239;I;55;991575731;Tysk I;Hele landet;Troms - Romsa - Tromssa ;Norges Toppidrettsgymnas Tromsø AS;4,5;12
2;3;FSP6239;I;55;974546698;Tysk I;Hele landet;Troms - Romsa - Tromssa ;Senja videregående skole avd Finnfjordbotn;*;*
2;3;FSP6239;I;55;974546760;Tysk I;Hele landet;Troms - Romsa - Tromssa ;Stangnes Rå videregående skole avd Stangnes;3,1;9
2;3;FSP6239;I;55;974546868;Tysk I;Hele landet;Troms - Romsa - Tromssa ;Tromsdalen videregående skole;4,4;25
2;2;FSP6239;I;50;50;Tysk I;Hele landet;Trøndelag - Trööndelage;Alle skoler;4,4;147
2;3;FSP6239;I;50;996772772;Tysk I;Hele landet;Trøndelag - Trööndelage;Charlottenlund videregående skole;*;*
2;3;FSP6239;I;50;974557975;Tysk I;Hele landet;Trøndelag - Trööndelage;Fosen videregående skole;*;*
2;3;FSP6239;I;50;974560771;Tysk I;Hele landet;Trøndelag - Trööndelage;Grong videregående skole;*;*
2;3;FSP6239;I;50;974557991;Tysk I;Hele landet;Trøndelag - Trööndelage;Heimdal videregående skole;*;*
2;3;FSP6239;I;50;974560798;Tysk I;Hele landet;Trøndelag - Trööndelage;Inderøy videregående skole;*;*
2;3;FSP6239;I;50;974149699;Tysk I;Hele landet;Trøndelag - Trööndelage;Kristen videregående skole Trøndelag;4,9;10
2;3;FSP6239;I;50;974560704;Tysk I;Hele landet;Trøndelag - Trööndelage;Levanger videregående skole;3,8;8
2;3;FSP6239;I;50;874558362;Tysk I;Hele landet;Trøndelag - Trööndelage;Melhus videregående skole;*;*
2;3;FSP6239;I;50;974560763;Tysk I;Hele landet;Trøndelag - Trööndelage;Meråker videregående skole;3,6;14
2;3;FSP6239;I;50;974560712;Tysk I;Hele landet;Trøndelag - Trööndelage;Olav Duun videregående skole;4,6;8
2;3;FSP6239;I;50;974560720;Tysk I;Hele landet;Trøndelag - Trööndelage;Ole Vig videregående skole;3,9;7
2;3;FSP6239;I;50;974558041;Tysk I;Hele landet;Trøndelag - Trööndelage;Oppdal videregående skole;*;*
2;3;FSP6239;I;50;974557967;Tysk I;Hele landet;Trøndelag - Trööndelage;Orkdal vidaregåande skole;4;9
2;3;FSP6239;I;50;974560690;Tysk I;Hele landet;Trøndelag - Trööndelage;Steinkjer videregående skole;*;*
2;3;FSP6239;I;50;996772810;Tysk I;Hele landet;Trøndelag - Trööndelage;Strinda videregående skole;4,3;35
2;3;FSP6239;I;50;995415372;Tysk I;Hele landet;Trøndelag - Trööndelage;Thora Storm videregående skole;4;12
2;3;FSP6239;I;50;974557908;Tysk I;Hele landet;Trøndelag - Trööndelage;Trondheim katedralskole;*;*
2;3;FSP6239;I;50;974560747;Tysk I;Hele landet;Trøndelag - Trööndelage;Verdal videregående skole;4,6;10
2;3;FSP6239;I;50;974560739;Tysk I;Hele landet;Trøndelag - Trööndelage;Ytre Namdal videregående skole;4,8;6
2;2;FSP6239;I;39;39;Tysk I;Hele landet;Vestfold;Alle skoler;4,1;229
2;3;FSP6239;I;39;974575086;Tysk I;Hele landet;Vestfold;Færder videregående skole;*;*
2;3;FSP6239;I;39;974574993;Tysk I;Hele landet;Vestfold;Greveskogen videregående skole;3,4;35
2;3;FSP6239;I;39;874575062;Tysk I;Hele landet;Vestfold;Holmestrand videregående skole;*;*
2;3;FSP6239;I;39;923261354;Tysk I;Hele landet;Vestfold;Horten videregående skole;4,7;40
2;3;FSP6239;I;39;974575051;Tysk I;Hele landet;Vestfold;Melsom videregående skole;4;8
2;3;FSP6239;I;39;974575000;Tysk I;Hele landet;Vestfold;Nøtterøy videregående skole;3,6;25
2;3;FSP6239;I;39;874575232;Tysk I;Hele landet;Vestfold;Re videregående skole;4,5;20
2;3;FSP6239;I;39;974575116;Tysk I;Hele landet;Vestfold;Sande videregående skole;*;*
2;3;FSP6239;I;39;974575019;Tysk I;Hele landet;Vestfold;Sandefjord videregående skole;4,4;66
2;3;FSP6239;I;39;974575027;Tysk I;Hele landet;Vestfold;Thor Heyerdahl videregående skole;3,8;22
2;2;FSP6239;I;46;46;Tysk I;Hele landet;Vestland;Alle skoler;4,2;114
2;3;FSP6239;I;46;999546560;Tysk I;Hele landet;Vestland;Amalie Skram videregående skole;5,2;6
2;3;FSP6239;I;46;874557102;Tysk I;Hele landet;Vestland;Bergen katedralskole;*;*
2;3;FSP6239;I;46;974557126;Tysk I;Hele landet;Vestland;Bømlo vidaregåande skule;*;*
2;3;FSP6239;I;46;874571172;Tysk I;Hele landet;Vestland;Eid vidaregåande skule;*;*
2;3;FSP6239;I;46;974571145;Tysk I;Hele landet;Vestland;Flora vidaregåande skule;*;*
2;3;FSP6239;I;46;974117959;Tysk I;Hele landet;Vestland;Framnes Kristne vidaregåande skule;*;*
2;3;FSP6239;I;46;974571110;Tysk I;Hele landet;Vestland;Førde vidaregåande skule;4;17
2;3;FSP6239;I;46;974557339;Tysk I;Hele landet;Vestland;Knarvik vidaregåande skule;*;*
2;3;FSP6239;I;46;974557096;Tysk I;Hele landet;Vestland;Langhaugen videregående skole;4,1;10
2;3;FSP6239;I;46;922148805;Tysk I;Hele landet;Vestland;Norges Toppidrettsgymnas Bergen AS;*;*
2;3;FSP6239;I;46;974556995;Tysk I;Hele landet;Vestland;Os gymnas;4;8
2;3;FSP6239;I;46;974557150;Tysk I;Hele landet;Vestland;Osterøy vidaregåande skule;*;*
2;3;FSP6239;I;46;974557568;Tysk I;Hele landet;Vestland;Sotra vidaregåande skule;*;*
2;3;FSP6239;I;46;974557029;Tysk I;Hele landet;Vestland;Stord vidaregåande skule;4,4;18
2;3;FSP6239;I;46;974557061;Tysk I;Hele landet;Vestland;Tertnes vidaregåande skule;3,3;6
2;3;FSP6239;I;46;974557479;Tysk I;Hele landet;Vestland;Åsane vidaregåande skule;4;7
2;2;FSP6239;I;31;31;Tysk I;Hele landet;Østfold;Alle skoler;3,9;142
2;3;FSP6239;I;31;974544504;Tysk I;Hele landet;Østfold;Askim videregående skole;*;*
2;3;FSP6239;I;31;974544466;Tysk I;Hele landet;Østfold;Frederik Ii videregående skole;3,7;19
2;3;FSP6239;I;31;974544482;Tysk I;Hele landet;Østfold;Glemmen videregående skole;*;*
2;3;FSP6239;I;31;974544490;Tysk I;Hele landet;Østfold;Greåker videregående skole;4;14
2;3;FSP6239;I;31;974544563;Tysk I;Hele landet;Østfold;Halden videregående skole;4,2;18
2;3;FSP6239;I;31;974544539;Tysk I;Hele landet;Østfold;Kirkeparken videregående skole;4,2;34
2;3;FSP6239;I;31;974544547;Tysk I;Hele landet;Østfold;Malakoff videregående skole;3,3;16
2;3;FSP6239;I;31;874544582;Tysk I;Hele landet;Østfold;St. Olav videregående skole;4;30
2;3;FSP6239;I;31;986779795;Tysk I;Hele landet;Østfold;Wang Fredrikstad AS;*;*
2;1;FSP6239;U;0;U;Tysk I;Utlandet;Alle fylker;Alle skoler;*;*
2;2;FSP6239;U;25;25;Tysk I;Utlandet;Utlandet;Alle skoler;*;*
2;3;FSP6239;U;25;U90099017;Tysk I;Utlandet;Utlandet;Den norske skole - Gran Canaria;*;*
2;0;FSP6242;Alle;0;Alle;Tysk II;Hele landet;Alle fylker;Alle skoler;4,2;5 964
2;1;FSP6242;I;0;I;Tysk II;Hele landet;Alle fylker;Alle skoler;4,2;5 964
2;2;FSP6242;I;42;42;Tysk II;Hele landet;Agder;Alle skoler;4,2;308
2;3;FSP6242;I;42;974573873;Tysk II;Hele landet;Agder;Arendal videregående skole avd Tyholmen;4;24
2;3;FSP6242;I;42;974573881;Tysk II;Hele landet;Agder;Dahlske videregående skole;4,3;12
2;3;FSP6242;I;42;974117738;Tysk II;Hele landet;Agder;Drottningborg Vgs AS;3,9;9
2;3;FSP6242;I;42;874595012;Tysk II;Hele landet;Agder;Eilert Sundt videregående skole Studiested Farsund;4,6;11
2;3;FSP6242;I;42;974595141;Tysk II;Hele landet;Agder;Flekkefjord videregående skole Studiested Flekkefjord;4,3;11
2;3;FSP6242;I;42;974594994;Tysk II;Hele landet;Agder;Kristiansand katedralskole Gimle;4;44
2;3;FSP6242;I;42;974595117;Tysk II;Hele landet;Agder;Kvadraturen videregående skole;3,9;12
2;3;FSP6242;I;42;973149776;Tysk II;Hele landet;Agder;Kvs-Lyngdal AS;4,8;13
2;3;FSP6242;I;42;974573857;Tysk II;Hele landet;Agder;Lillesand videregående skole;4,9;14
2;3;FSP6242;I;42;974595125;Tysk II;Hele landet;Agder;Mandal videregående skole;4;49
2;3;FSP6242;I;42;974573814;Tysk II;Hele landet;Agder;Sam Eyde videregående skole;3,9;30
2;3;FSP6242;I;42;874573892;Tysk II;Hele landet;Agder;Setesdal vidaregåande skule;4,5;19
2;3;FSP6242;I;42;974595060;Tysk II;Hele landet;Agder;Sirdal videregående skole;*;*
2;3;FSP6242;I;42;874595152;Tysk II;Hele landet;Agder;Tangen videregående skole;4,3;27
2;3;FSP6242;I;42;974573865;Tysk II;Hele landet;Agder;Tvedestrand videregående skole;3,9;14
2;3;FSP6242;I;42;974595044;Tysk II;Hele landet;Agder;Vennesla videregående skole;4,3;7
2;3;FSP6242;I;42;974595001;Tysk II;Hele landet;Agder;Vågsbygd videregående skole;*;*
2;2;FSP6242;I;32;32;Tysk II;Hele landet;Akershus;Alle skoler;4,3;938
2;3;FSP6242;I;32;931696068;Tysk II;Hele landet;Akershus;Akademiet Vgs Sandvika AS;*;*
2;3;FSP6242;I;32;974587742;Tysk II;Hele landet;Akershus;Asker videregående skole;4,5;48
2;3;FSP6242;I;32;974587637;Tysk II;Hele landet;Akershus;Bjertnes videregående skole;4,6;20
2;3;FSP6242;I;32;974587602;Tysk II;Hele landet;Akershus;Bjørkelangen videregående skole;4,5;30
2;3;FSP6242;I;32;974587831;Tysk II;Hele landet;Akershus;Bleiker videregående skole;4,9;20
2;3;FSP6242;I;32;974587882;Tysk II;Hele landet;Akershus;Drømtorp videregående skole;3,5;14
2;3;FSP6242;I;32;974587890;Tysk II;Hele landet;Akershus;Dønski videregående skole;4,3;50
2;3;FSP6242;I;32;974587661;Tysk II;Hele landet;Akershus;Eidsvoll videregående skole;4,8;15
2;3;FSP6242;I;32;974587726;Tysk II;Hele landet;Akershus;Eikeli videregående skole;4,2;19
2;3;FSP6242;I;32;988843709;Tysk II;Hele landet;Akershus;Frogn videregående skole;4;24
2;3;FSP6242;I;32;913459598;Tysk II;Hele landet;Akershus;Hoppensprett Akademiet Vgs Jessheim AS;*;*
2;3;FSP6242;I;32;974587807;Tysk II;Hele landet;Akershus;Hvam videregående skole;*;*
2;3;FSP6242;I;32;974587645;Tysk II;Hele landet;Akershus;Jessheim videregående skole;5;34
2;3;FSP6242;I;32;974587750;Tysk II;Hele landet;Akershus;Lillestrøm videregående skole;4,4;48
2;3;FSP6242;I;32;974587610;Tysk II;Hele landet;Akershus;Lørenskog videregående skole;4,4;35
2;3;FSP6242;I;32;991815325;Tysk II;Hele landet;Akershus;Mailand videregående skole;4,6;13
2;3;FSP6242;I;32;974587734;Tysk II;Hele landet;Akershus;Nadderud videregående skole;4,6;51
2;3;FSP6242;I;32;988084948;Tysk II;Hele landet;Akershus;Nannestad videregående skole;4,5;42
2;3;FSP6242;I;32;974587653;Tysk II;Hele landet;Akershus;Nes videregående skole;*;*
2;3;FSP6242;I;32;974587599;Tysk II;Hele landet;Akershus;Nesbru videregående skole;3,9;32
2;3;FSP6242;I;32;974587572;Tysk II;Hele landet;Akershus;Nesodden videregående skole;4,4;21
2;3;FSP6242;I;32;921204353;Tysk II;Hele landet;Akershus;Norges Realfagsgymnas Sandvika AS;5;8
2;3;FSP6242;I;32;990672962;Tysk II;Hele landet;Akershus;Norges Toppidrettsgymnas Bærum AS;4,3;35
2;3;FSP6242;I;32;974587580;Tysk II;Hele landet;Akershus;Roald Amundsen videregående skole;4,3;26
2;3;FSP6242;I;32;974587866;Tysk II;Hele landet;Akershus;Rosenvilde videregående skole;5,3;30
2;3;FSP6242;I;32;974587823;Tysk II;Hele landet;Akershus;Rud videregående skole;3,7;13
2;3;FSP6242;I;32;974587769;Tysk II;Hele landet;Akershus;Rælingen videregående skole;3,9;13
2;3;FSP6242;I;32;974605953;Tysk II;Hele landet;Akershus;Røyken videregående skole;4;25
2;3;FSP6242;I;32;988835064;Tysk II;Hele landet;Akershus;Sandvika videregående skole;4;34
2;3;FSP6242;I;32;974587629;Tysk II;Hele landet;Akershus;Skedsmo videregående skole;3,4;23
2;3;FSP6242;I;32;974587696;Tysk II;Hele landet;Akershus;Ski videregående skole;4,5;52
2;3;FSP6242;I;32;974587718;Tysk II;Hele landet;Akershus;Stabekk videregående skole;4,3;13
2;3;FSP6242;I;32;874587842;Tysk II;Hele landet;Akershus;Sørumsand videregående skole;3,9;17
2;3;FSP6242;I;32;874587702;Tysk II;Hele landet;Akershus;Valler videregående skole;4,3;37
2;3;FSP6242;I;32;974587815;Tysk II;Hele landet;Akershus;Vestby videregående skole;3,5;19
2;3;FSP6242;I;32;825308512;Tysk II;Hele landet;Akershus;Wang Romerike AS;4,1;20
2;3;FSP6242;I;32;974587564;Tysk II;Hele landet;Akershus;Ås videregående skole;4,2;34
2;2;FSP6242;I;33;33;Tysk II;Hele landet;Buskerud;Alle skoler;4,3;305
2;3;FSP6242;I;33;985500568;Tysk II;Hele landet;Buskerud;Akademiet Drammen AS;5,3;27
2;3;FSP6242;I;33;996789845;Tysk II;Hele landet;Buskerud;Akademiet Vgs Bragernes Drammen AS;4,5;22
2;3;FSP6242;I;33;988938424;Tysk II;Hele landet;Buskerud;Akademiet Ypsilon videregående skole AS;4,5;8
2;3;FSP6242;I;33;974606216;Tysk II;Hele landet;Buskerud;Buskerud videregående skole;4,8;14
2;3;FSP6242;I;33;874605972;Tysk II;Hele landet;Buskerud;Drammen videregående skole;3,8;46
2;3;FSP6242;I;33;974605988;Tysk II;Hele landet;Buskerud;Eiker videregående skole;4,1;12
2;3;FSP6242;I;33;974606194;Tysk II;Hele landet;Buskerud;Gol vidaregåande skule;4;40
2;3;FSP6242;I;33;974605996;Tysk II;Hele landet;Buskerud;Kongsberg videregående skole;4,3;21
2;3;FSP6242;I;33;974176122;Tysk II;Hele landet;Buskerud;Norges Toppidrettsgymnas Geilo AS;4,3;14
2;3;FSP6242;I;33;974606232;Tysk II;Hele landet;Buskerud;Numedal videregående skole;4,5;8
2;3;FSP6242;I;33;974606208;Tysk II;Hele landet;Buskerud;Ringerike videregående skole;4,3;44
2;3;FSP6242;I;33;974605961;Tysk II;Hele landet;Buskerud;St Hallvard videregående skole;4,3;41
2;3;FSP6242;I;33;973255754;Tysk II;Hele landet;Buskerud;Tyrifjord videregående skole;5,1;8
2;2;FSP6242;I;56;56;Tysk II;Hele landet;Finnmark - Finnmárku - Finmarkku;Alle skoler;4,3;27
2;3;FSP6242;I;56;974622750;Tysk II;Hele landet;Finnmark - Finnmárku - Finmarkku;Alta videregående skole;3,9;10
2;3;FSP6242;I;56;874622702;Tysk II;Hele landet;Finnmark - Finnmárku - Finmarkku;Hammerfest videregående skole;4,2;6
2;3;FSP6242;I;56;974622726;Tysk II;Hele landet;Finnmark - Finnmárku - Finmarkku;Kirkenes videregående skole;*;*
2;3;FSP6242;I;56;974622734;Tysk II;Hele landet;Finnmark - Finnmárku - Finmarkku;Nordkapp videregående skole;*;*
2;3;FSP6242;I;56;974622777;Tysk II;Hele landet;Finnmark - Finnmárku - Finmarkku;Vardø videregående skole;*;*
2;2;FSP6242;I;34;34;Tysk II;Hele landet;Innlandet;Alle skoler;4;551
2;3;FSP6242;I;34;920330754;Tysk II;Hele landet;Innlandet;Create - Lillehammer Kreative videregående skole AS;4,3;14
2;3;FSP6242;I;34;974571900;Tysk II;Hele landet;Innlandet;Elverum videregående skole;4,6;32
2;3;FSP6242;I;34;974597195;Tysk II;Hele landet;Innlandet;Gausdal videregående skole;3;21
2;3;FSP6242;I;34;974597284;Tysk II;Hele landet;Innlandet;Gjøvik videregående skole;4;31
2;3;FSP6242;I;34;998513448;Tysk II;Hele landet;Innlandet;Hadeland videregående skole;4,2;24
2;3;FSP6242;I;34;974571919;Tysk II;Hele landet;Innlandet;Hamar katedralskole;4,3;63
2;3;FSP6242;I;34;974597322;Tysk II;Hele landet;Innlandet;Lena-Valle videregående skole avd Lena;3,6;25
2;3;FSP6242;I;34;874597252;Tysk II;Hele landet;Innlandet;Lillehammer videregående skole avd Sør;4;57
2;3;FSP6242;I;34;974597209;Tysk II;Hele landet;Innlandet;Nord-Gudbrandsdal vidaregåande skule;3,6;16
2;3;FSP6242;I;34;974597217;Tysk II;Hele landet;Innlandet;Nord-Gudbrandsdal Videregåande skule avd Lom (Nedlagt);4,6;16
2;3;FSP6242;I;34;970963847;Tysk II;Hele landet;Innlandet;Nord-Østerdal videregående skole;4,2;20
2;3;FSP6242;I;34;986147667;Tysk II;Hele landet;Innlandet;Norges Toppidrettsgymnas Kongsvinger AS;4,2;17
2;3;FSP6242;I;34;873600152;Tysk II;Hele landet;Innlandet;Norges Toppidrettsgymnas Lillehammer AS;4;44
2;3;FSP6242;I;34;974597373;Tysk II;Hele landet;Innlandet;Raufoss videregående skole avd Dokka;5,3;8
2;3;FSP6242;I;34;974571897;Tysk II;Hele landet;Innlandet;Ringsaker videregående skole;4;21
2;3;FSP6242;I;34;974571986;Tysk II;Hele landet;Innlandet;Solør videregående skole;5;6
2;3;FSP6242;I;34;974572079;Tysk II;Hele landet;Innlandet;Stange videregående skole;4,3;31
2;3;FSP6242;I;34;974571935;Tysk II;Hele landet;Innlandet;Storhamar videregående skole;4,3;8
2;3;FSP6242;I;34;974572028;Tysk II;Hele landet;Innlandet;Trysil videregående skole;3,3;22
2;3;FSP6242;I;34;974597381;Tysk II;Hele landet;Innlandet;Valdres vidaregåande skule;3,5;10
2;3;FSP6242;I;34;974597233;Tysk II;Hele landet;Innlandet;Vinstra vidaregåande skule;4,7;7
2;3;FSP6242;I;34;913391470;Tysk II;Hele landet;Innlandet;Wang Hamar AS;3,8;37
2;3;FSP6242;I;34;974571978;Tysk II;Hele landet;Innlandet;Øvrebyen videregående skole;3,9;21
2;2;FSP6242;I;15;15;Tysk II;Hele landet;Møre og Romsdal;Alle skoler;4,2;256
2;3;FSP6242;I;15;911770172;Tysk II;Hele landet;Møre og Romsdal;Akademiet Toppidrettsgymnas Ålesund AS;*;*
2;3;FSP6242;I;15;984800746;Tysk II;Hele landet;Møre og Romsdal;Akademiet Vgs Ålesund AS;*;*
2;3;FSP6242;I;15;974576473;Tysk II;Hele landet;Møre og Romsdal;Atlanten videregående skole;4,4;22
2;3;FSP6242;I;15;974576716;Tysk II;Hele landet;Møre og Romsdal;Haram vidaregåande skule;*;*
2;3;FSP6242;I;15;974576422;Tysk II;Hele landet;Møre og Romsdal;Molde videregående skole;4,4;39
2;3;FSP6242;I;15;974576562;Tysk II;Hele landet;Møre og Romsdal;Rauma videregående skole;*;*
2;3;FSP6242;I;15;974576546;Tysk II;Hele landet;Møre og Romsdal;Romsdal videregående skole;4,1;22
2;3;FSP6242;I;15;974577267;Tysk II;Hele landet;Møre og Romsdal;Spjelkavik videregående skole;4,5;33
2;3;FSP6242;I;15;974576651;Tysk II;Hele landet;Møre og Romsdal;Surnadal vidaregåande skule;4,6;18
2;3;FSP6242;I;15;974576694;Tysk II;Hele landet;Møre og Romsdal;Sykkylven vidaregåande skule;3,8;15
2;3;FSP6242;I;15;974745607;Tysk II;Hele landet;Møre og Romsdal;Tingvoll vidaregåande skole;*;*
2;3;FSP6242;I;15;974576430;Tysk II;Hele landet;Møre og Romsdal;Ulstein vidaregåande skule;4,3;10
2;3;FSP6242;I;15;974117711;Tysk II;Hele landet;Møre og Romsdal;Vestborg Vgs;4,2;21
2;3;FSP6242;I;15;874576492;Tysk II;Hele landet;Møre og Romsdal;Volda vidaregåande skule;3,9;24
2;3;FSP6242;I;15;974576503;Tysk II;Hele landet;Møre og Romsdal;Ålesund videregående skole;3,8;25
2;2;FSP6242;I;18;18;Tysk II;Hele landet;Nordland - Nordlánnda;Alle skoler;4;201
2;3;FSP6242;I;18;974621029;Tysk II;Hele landet;Nordland - Nordlánnda;Andøy videregående skole;*;*
2;3;FSP6242;I;18;974621134;Tysk II;Hele landet;Nordland - Nordlánnda;Aust-Lofoten videregående skole;4,5;16
2;3;FSP6242;I;18;974621215;Tysk II;Hele landet;Nordland - Nordlánnda;Bodin videregående skole;3,9;34
2;3;FSP6242;I;18;974621223;Tysk II;Hele landet;Nordland - Nordlánnda;Bodø videregående skole;4,4;42
2;3;FSP6242;I;18;974621401;Tysk II;Hele landet;Nordland - Nordlánnda;Brønnøysund videregående skole;*;*
2;3;FSP6242;I;18;974621290;Tysk II;Hele landet;Nordland - Nordlánnda;Fauske videregående skole;*;*
2;3;FSP6242;I;18;974621282;Tysk II;Hele landet;Nordland - Nordlánnda;Knut Hamsun videregående skole Joarkkaskåvllå;*;*
2;3;FSP6242;I;18;974621193;Tysk II;Hele landet;Nordland - Nordlánnda;Meløy videregående skole;3,1;9
2;3;FSP6242;I;18;974621355;Tysk II;Hele landet;Nordland - Nordlánnda;Mosjøen videregående skole;3,7;16
2;3;FSP6242;I;18;974041707;Tysk II;Hele landet;Nordland - Nordlánnda;Narvik videregående skole;4,3;22
2;3;FSP6242;I;18;974621304;Tysk II;Hele landet;Nordland - Nordlánnda;Polarsirkelen videregående skole;3,8;25
2;3;FSP6242;I;18;974621274;Tysk II;Hele landet;Nordland - Nordlánnda;Saltdal videregående skole;4;8
2;3;FSP6242;I;18;874621382;Tysk II;Hele landet;Nordland - Nordlánnda;Sandnessjøen videregående skole;*;*
2;3;FSP6242;I;18;974621053;Tysk II;Hele landet;Nordland - Nordlánnda;Sortland videregående skole avd Sortland;3,8;15
2;3;FSP6242;I;18;974621169;Tysk II;Hele landet;Nordland - Nordlánnda;Vest-Lofoten videregående skole;*;*
2;2;FSP6242;I;3;3;Tysk II;Hele landet;Oslo;Alle skoler;4,4;689
2;3;FSP6242;I;3;887664102;Tysk II;Hele landet;Oslo;Akademiet Oslo AS;4,9;25
2;3;FSP6242;I;3;988938386;Tysk II;Hele landet;Oslo;Akademiet Vgs Bislett AS;*;*
2;3;FSP6242;I;3;974591006;Tysk II;Hele landet;Oslo;Bjerke videregående skole;2,7;14
2;3;FSP6242;I;3;912703312;Tysk II;Hele landet;Oslo;Blindern videregående skole;3,8;34
2;3;FSP6242;I;3;912001709;Tysk II;Hele landet;Oslo;Edvard Munch videregående skole;4,8;45
2;3;FSP6242;I;3;974590999;Tysk II;Hele landet;Oslo;Elvebakken videregående skole;5,4;43
2;3;FSP6242;I;3;974590867;Tysk II;Hele landet;Oslo;Foss videregående skole;4,8;65
2;3;FSP6242;I;3;995821664;Tysk II;Hele landet;Oslo;Fyrstikkalleen skole;3,8;18
2;3;FSP6242;I;3;974590891;Tysk II;Hele landet;Oslo;Hartvig Nissens skole;4,3;24
2;3;FSP6242;I;3;974590956;Tysk II;Hele landet;Oslo;Hellerud videregående skole;*;*
2;3;FSP6242;I;3;974192020;Tysk II;Hele landet;Oslo;Heltberg private gymnas;*;*
2;3;FSP6242;I;3;912001008;Tysk II;Hele landet;Oslo;Hersleb videregående skole;*;*
2;3;FSP6242;I;3;999173926;Tysk II;Hele landet;Oslo;Kongshavn videregående skole;5,2;38
2;3;FSP6242;I;3;873626402;Tysk II;Hele landet;Oslo;Kongsskogen videregående skole;*;*
2;3;FSP6242;I;3;974117797;Tysk II;Hele landet;Oslo;Kristelig gymnasium AS videregående skole;4,5;33
2;3;FSP6242;I;3;899178092;Tysk II;Hele landet;Oslo;Kuben videregående skole;3,4;8
2;3;FSP6242;I;3;974590913;Tysk II;Hele landet;Oslo;Lambertseter videregående skole;4,3;57
2;3;FSP6242;I;3;996216454;Tysk II;Hele landet;Oslo;Nydalen videregående skole;4,4;22
2;3;FSP6242;I;3;974590883;Tysk II;Hele landet;Oslo;Oslo Handelsgymnasium;3,9;35
2;3;FSP6242;I;3;874590932;Tysk II;Hele landet;Oslo;Oslo katedralskole;4,5;30
2;3;FSP6242;I;3;972286389;Tysk II;Hele landet;Oslo;Oslo private gymnasium AS;4,7;14
2;3;FSP6242;I;3;971816309;Tysk II;Hele landet;Oslo;Otto Treider private gymnas AS;3,4;17
2;3;FSP6242;I;3;974590948;Tysk II;Hele landet;Oslo;Persbråten videregående skole;4;27
